Customer_ID,recent,count,spent,R_Quartile,F_Quartile,M_Quartile,RCSClass
7581,20.0,4,84043,1,1,4,114
7582,199.0,2,83665,1,3,4,134
7583,38.0,2,88260,1,3,3,133
7584,231.0,1,80799,2,4,4,244
7585,157.0,1,34819,1,4,4,144
7586,232.0,4,82043,2,1,4,214
7587,3.0,1,81360,1,4,4,144
7588,256.0,2,97332,2,3,3,233
7589,139.0,1,99067,1,4,3,143
7590,207.0,3,83664,1,2,4,124
7591,357.0,1,80052,2,4,4,244
7592,135.0,3,97071,1,2,3,123
7593,168.0,3,87179,1,2,3,123
7594,108.0,1,92222,1,4,3,143
7595,58.0,1,80141,1,4,4,144
7596,314.0,2,93118,2,3,3,233
7597,80.0,3,82419,1,2,4,124
7598,193.0,3,90714,1,2,3,123
7599,33.0,2,94998,1,3,3,133
7600,221.0,4,32860,2,1,4,214
7601,259.0,2,98270,2,3,3,233
7602,260.0,4,96664,2,1,3,213
7603,364.0,4,95801,2,1,3,213
7604,134.0,3,85579,1,2,3,123
7605,151.0,2,81226,1,3,4,134
7606,173.0,3,87419,1,2,3,123
7607,79.0,1,80096,1,4,4,144
7608,166.0,2,21008,1,3,4,134
7609,52.0,2,96961,1,3,3,133
7610,362.0,2,24961,2,3,4,234
7611,39.0,1,91876,1,4,3,143
7612,204.0,3,92536,1,2,3,123
7613,75.0,4,83973,1,1,4,114
7614,223.0,2,84424,2,3,4,234
7615,280.0,3,84649,2,2,4,224
7616,179.0,2,96704,1,3,3,133
7617,56.0,1,33208,1,4,4,144
7618,46.0,1,91771,1,4,3,143
7619,349.0,2,83725,2,3,4,234
7620,131.0,1,97094,1,4,3,143
7621,21.0,3,81477,1,2,4,124
7622,193.0,2,95744,1,3,3,133
7623,156.0,3,98910,1,2,3,123
7624,135.0,1,84505,1,4,4,144
7625,166.0,1,86099,1,4,3,143
7626,149.0,1,93396,1,4,3,143
7627,252.0,4,99967,2,1,3,213
7628,138.0,2,85467,1,3,3,133
7629,114.0,4,84930,1,1,4,114
7630,266.0,2,99668,2,3,3,233
7631,211.0,4,88745,2,1,3,213
7632,259.0,3,91578,2,2,3,223
7633,15.0,1,96712,1,4,3,143
7634,103.0,1,93102,1,4,3,143
7635,206.0,3,88089,1,2,3,123
7636,229.0,3,88725,2,2,3,223
7637,84.0,1,87628,1,4,3,143
7638,23.0,2,81859,1,3,4,134
7639,340.0,1,86275,2,4,3,243
7640,109.0,1,99114,1,4,3,143
7641,242.0,3,98989,2,2,3,223
7642,19.0,1,87241,1,4,3,143
7643,117.0,4,97440,1,1,3,113
7644,213.0,1,21937,2,4,4,244
7645,269.0,3,95199,2,2,3,223
7646,67.0,2,92108,1,3,3,133
7647,352.0,1,91849,2,4,3,243
7648,133.0,2,92956,1,3,3,133
7649,103.0,3,83822,1,2,4,124
7650,29.0,1,87379,1,4,3,143
7651,309.0,2,95084,2,3,3,233
7652,107.0,1,93289,1,4,3,143
7653,174.0,2,91117,1,3,3,133
7654,187.0,2,84303,1,3,4,134
7655,14.0,2,82808,1,3,4,134
7656,75.0,4,99137,1,1,3,113
7657,220.0,1,33794,2,4,4,244
7658,351.0,4,89752,2,1,3,213
7659,50.0,2,92557,1,3,3,133
7660,198.0,3,22888,1,2,4,124
7661,162.0,3,93176,1,2,3,123
7662,253.0,4,99137,2,1,3,213
7663,307.0,4,95867,2,1,3,213
7664,5.0,2,82567,1,3,4,134
7665,128.0,4,97313,1,1,3,113
7666,128.0,3,89408,1,2,3,123
7667,199.0,1,94497,1,4,3,143
7668,160.0,3,84883,1,2,4,124
7669,332.0,3,98194,2,2,3,223
7670,14.0,1,90239,1,4,3,143
7671,292.0,3,93419,2,2,3,223
7672,362.0,4,95281,2,1,3,213
7673,310.0,1,87274,2,4,3,243
7674,364.0,3,90322,2,2,3,223
7675,81.0,1,97864,1,4,3,143
7676,156.0,4,87996,1,1,3,113
7677,36.0,1,24073,1,4,4,144
7678,219.0,4,91229,2,1,3,213
7679,303.0,3,80808,2,2,4,224
7680,242.0,3,86268,2,2,3,223
7681,187.0,4,85008,1,1,4,114
7682,86.0,2,86025,1,3,3,133
7683,317.0,1,89375,2,4,3,243
7684,60.0,1,28703,1,4,4,144
7685,248.0,3,85327,2,2,3,223
7686,112.0,1,23275,1,4,4,144
7687,262.0,3,30802,2,2,4,224
7688,211.0,3,91376,2,2,3,223
7689,111.0,3,96587,1,2,3,123
7690,152.0,1,84477,1,4,4,144
7691,170.0,3,96337,1,2,3,123
7692,345.0,1,87671,2,4,3,243
7693,339.0,3,88116,2,2,3,223
7694,344.0,4,28570,2,1,4,214
7695,218.0,4,92218,2,1,3,213
7696,85.0,4,82305,1,1,4,114
7697,108.0,4,90023,1,1,3,113
7698,37.0,1,85456,1,4,3,143
7699,305.0,2,85306,2,3,4,234
7700,342.0,3,95197,2,2,3,223
7701,125.0,2,88685,1,3,3,133
7702,333.0,4,81111,2,1,4,214
7703,135.0,4,98374,1,1,3,113
7704,6.0,1,89691,1,4,3,143
7705,101.0,1,89897,1,4,3,143
7706,40.0,3,88244,1,2,3,123
7707,69.0,2,88288,1,3,3,133
7708,112.0,3,85875,1,2,3,123
7709,143.0,2,82660,1,3,4,134
7710,42.0,1,87556,1,4,3,143
7711,94.0,1,34849,1,4,4,144
7712,82.0,1,88946,1,4,3,143
7713,96.0,1,85938,1,4,3,143
7714,236.0,1,81928,2,4,4,244
7715,132.0,1,99922,1,4,3,143
7716,301.0,3,83281,2,2,4,224
7717,90.0,1,85420,1,4,3,143
7718,301.0,3,80082,2,2,4,224
7719,86.0,1,81939,1,4,4,144
7720,250.0,3,98487,2,2,3,223
7721,65.0,1,92851,1,4,3,143
7722,226.0,3,99806,2,2,3,223
7723,134.0,3,96552,1,2,3,123
7724,306.0,2,91592,2,3,3,233
7725,45.0,3,31747,1,2,4,124
7726,54.0,1,84135,1,4,4,144
7727,100.0,4,93133,1,1,3,113
7728,160.0,2,84622,1,3,4,134
7729,25.0,1,86768,1,4,3,143
7730,42.0,2,28193,1,3,4,134
7731,348.0,2,28872,2,3,4,234
7732,294.0,1,91549,2,4,3,243
7733,359.0,3,87743,2,2,3,223
7734,40.0,4,92377,1,1,3,113
7735,41.0,3,85742,1,2,3,123
7736,40.0,2,82130,1,3,4,134
7737,341.0,4,95443,2,1,3,213
7738,307.0,3,99139,2,2,3,223
7739,261.0,4,86531,2,1,3,213
7740,143.0,4,98371,1,1,3,113
7741,212.0,2,97187,2,3,3,233
7742,27.0,4,88888,1,1,3,113
7743,37.0,1,92056,1,4,3,143
7744,138.0,3,90092,1,2,3,123
7745,5.0,4,96981,1,1,3,113
7746,111.0,1,84431,1,4,4,144
7747,14.0,3,99030,1,2,3,123
7748,189.0,4,92152,1,1,3,113
7749,48.0,2,97496,1,3,3,133
7750,156.0,4,25043,1,1,4,114
7751,178.0,4,93262,1,1,3,113
7752,263.0,2,29496,2,3,4,234
7753,35.0,4,83120,1,1,4,114
7754,300.0,2,89229,2,3,3,233
7755,14.0,1,96567,1,4,3,143
7756,313.0,4,80211,2,1,4,214
7757,172.0,4,30509,1,1,4,114
7758,71.0,4,95036,1,1,3,113
7759,179.0,2,91087,1,3,3,133
7760,114.0,2,84443,1,3,4,134
7761,211.0,1,92520,2,4,3,243
7762,327.0,4,95810,2,1,3,213
7763,346.0,4,22119,2,1,4,214
7764,171.0,1,81539,1,4,4,144
7765,138.0,1,88533,1,4,3,143
7766,226.0,1,86169,2,4,3,243
7767,50.0,1,87250,1,4,3,143
7768,43.0,1,82881,1,4,4,144
7769,252.0,2,85076,2,3,4,234
7770,242.0,3,99025,2,2,3,223
7771,116.0,2,92898,1,3,3,133
7772,302.0,3,92201,2,2,3,223
7773,230.0,4,96791,2,1,3,213
7774,151.0,4,91429,1,1,3,113
7775,48.0,1,80231,1,4,4,144
7776,84.0,2,21772,1,3,4,134
7777,5.0,3,98954,1,2,3,123
7778,89.0,1,99257,1,4,3,143
7779,25.0,1,30152,1,4,4,144
7780,178.0,3,96874,1,2,3,123
7781,89.0,1,88418,1,4,3,143
7782,68.0,1,92825,1,4,3,143
7783,199.0,1,80211,1,4,4,144
7784,341.0,2,84915,2,3,4,234
7785,360.0,1,97090,2,4,3,243
7786,150.0,4,80172,1,1,4,114
7787,10.0,1,92209,1,4,3,143
7788,94.0,1,87002,1,4,3,143
7789,324.0,1,26619,2,4,4,244
7790,54.0,4,92972,1,1,3,113
7791,97.0,2,87390,1,3,3,133
7792,69.0,3,91427,1,2,3,123
7793,157.0,4,98144,1,1,3,113
7794,314.0,1,86342,2,4,3,243
7795,233.0,2,96976,2,3,3,233
7796,404.0,4,111075,2,1,2,212
7797,682.0,1,108016,3,4,2,342
7798,638.0,3,47831,3,2,4,324
7799,660.0,4,105610,3,1,2,312
7800,599.0,4,45922,3,1,4,314
7801,405.0,1,102951,2,4,3,243
7802,388.0,1,49198,2,4,4,244
7803,557.0,2,112874,3,3,2,332
7804,469.0,3,111117,3,2,2,322
7805,515.0,4,37241,3,1,4,314
7806,421.0,4,39525,2,1,4,214
7807,633.0,2,100557,3,3,3,333
7808,660.0,1,39194,3,4,4,344
7809,464.0,4,41167,3,1,4,314
7810,672.0,3,102532,3,2,3,323
7811,502.0,3,44289,3,2,4,324
7812,394.0,3,118397,2,2,2,222
7813,492.0,2,46591,3,3,4,334
7814,564.0,4,45439,3,1,4,314
7815,617.0,3,49173,3,2,4,324
7816,496.0,4,49536,3,1,4,314
7817,418.0,2,39672,2,3,4,234
7818,524.0,2,116495,3,3,2,332
7819,392.0,4,41577,2,1,4,214
7820,371.0,1,119528,2,4,2,242
7821,369.0,4,108067,2,1,2,212
7822,698.0,3,38388,3,2,4,324
7823,665.0,3,117759,3,2,2,322
7824,605.0,1,42007,3,4,4,344
7825,385.0,1,118728,2,4,2,242
7826,548.0,4,101331,3,1,3,313
7827,414.0,4,118233,2,1,2,212
7828,729.0,2,117585,3,3,2,332
7829,554.0,2,103474,3,3,3,333
7830,486.0,2,111850,3,3,2,332
7831,533.0,3,47589,3,2,4,324
7832,695.0,2,102502,3,3,3,333
7833,459.0,3,108417,3,2,2,322
7834,403.0,3,113038,2,2,2,222
7835,515.0,2,102119,3,3,3,333
7836,404.0,3,39517,2,2,4,224
7837,413.0,3,100767,2,2,3,223
7838,417.0,1,42646,2,4,4,244
7839,684.0,1,118249,3,4,2,342
7840,637.0,4,112723,3,1,2,312
7841,437.0,2,110718,2,3,2,232
7842,468.0,3,36403,3,2,4,324
7843,596.0,1,108452,3,4,2,342
7844,532.0,3,110853,3,2,2,322
7845,455.0,3,109202,3,2,2,322
7846,498.0,4,110957,3,1,2,312
7847,455.0,4,103803,3,1,3,313
7848,591.0,2,43606,3,3,4,334
7849,679.0,2,45683,3,3,4,334
7850,444.0,3,103853,3,2,3,323
7851,569.0,3,118169,3,2,2,322
7852,535.0,3,36477,3,2,4,324
7853,375.0,1,110383,2,4,2,242
7854,479.0,2,49071,3,3,4,334
7855,544.0,1,39938,3,4,4,344
7856,569.0,4,42683,3,1,4,314
7857,451.0,1,105613,3,4,2,342
7858,690.0,4,115406,3,1,2,312
7859,573.0,1,112530,3,4,2,342
7860,560.0,4,45792,3,1,4,314
7861,724.0,4,104112,3,1,3,313
7862,710.0,2,119513,3,3,2,332
7863,471.0,4,110690,3,1,2,312
7864,394.0,2,46136,2,3,4,234
7865,528.0,1,111042,3,4,2,342
7866,633.0,4,43774,3,1,4,314
7867,544.0,4,111094,3,1,2,312
7868,461.0,3,41882,3,2,4,324
7869,622.0,1,110885,3,4,2,342
7870,702.0,3,110450,3,2,2,322
7871,544.0,4,46205,3,1,4,314
7872,531.0,4,106431,3,1,2,312
7873,409.0,4,115328,2,1,2,212
7874,517.0,4,100932,3,1,3,313
7875,556.0,2,101717,3,3,3,333
7876,391.0,4,101005,2,1,3,213
7877,625.0,4,116375,3,1,2,312
7878,713.0,1,112842,3,4,2,342
7879,601.0,3,46799,3,2,4,324
7880,423.0,3,104338,2,2,3,223
7881,694.0,3,114731,3,2,2,322
7882,423.0,4,44606,2,1,4,214
7883,442.0,4,108067,3,1,2,312
7884,443.0,4,111236,3,1,2,312
7885,598.0,1,111109,3,4,2,342
7886,446.0,2,102483,3,3,3,333
7887,414.0,1,43795,2,4,4,244
7888,442.0,1,102119,3,4,3,343
7889,423.0,2,109819,2,3,2,232
7890,388.0,1,40281,2,4,4,244
7891,630.0,4,111826,3,1,2,312
7892,406.0,2,44636,2,3,4,234
7893,545.0,2,48421,3,3,4,334
7894,525.0,4,100647,3,1,3,313
7895,705.0,4,110751,3,1,2,312
7896,492.0,4,116071,3,1,2,312
7897,407.0,4,41207,2,1,4,214
7898,439.0,2,103990,2,3,3,233
7899,609.0,1,110393,3,4,2,342
7900,439.0,1,102383,2,4,3,243
7901,437.0,2,114891,2,3,2,232
7902,710.0,4,42975,3,1,4,314
7903,466.0,1,100357,3,4,3,343
7904,628.0,2,114191,3,3,2,332
7905,543.0,2,107607,3,3,2,332
7906,381.0,2,100513,2,3,3,233
7907,683.0,1,108429,3,4,2,342
7908,681.0,3,107012,3,2,2,322
7909,567.0,1,107815,3,4,2,342
7910,704.0,2,104226,3,3,3,333
7911,671.0,1,36057,3,4,4,344
7912,429.0,1,116595,2,4,2,242
7913,587.0,1,102079,3,4,3,343
7914,617.0,2,105660,3,3,2,332
7915,483.0,4,48727,3,1,4,314
7916,728.0,2,38845,3,3,4,334
7917,383.0,4,107345,2,1,2,212
7918,479.0,1,103589,3,4,3,343
7919,481.0,3,112322,3,2,2,322
7920,490.0,1,115214,3,4,2,342
7921,663.0,2,48293,3,3,4,334
7922,716.0,1,36363,3,4,4,344
7923,533.0,2,113165,3,3,2,332
7924,510.0,4,45145,3,1,4,314
7925,442.0,3,46428,3,2,4,324
7926,602.0,3,109396,3,2,2,322
7927,372.0,4,35368,2,1,4,214
7928,571.0,1,104359,3,4,3,343
7929,687.0,2,37622,3,3,4,334
7930,673.0,1,115001,3,4,2,342
7931,402.0,4,105284,2,1,2,212
7932,499.0,4,102954,3,1,3,313
7933,541.0,4,47194,3,1,4,314
7934,517.0,1,108196,3,4,2,342
7935,609.0,4,45633,3,1,4,314
7936,384.0,3,106546,2,2,2,222
7937,531.0,3,101833,3,2,3,323
7938,659.0,3,119153,3,2,2,322
7939,528.0,2,42580,3,3,4,334
7940,478.0,3,119086,3,2,2,322
7941,559.0,3,113041,3,2,2,322
7942,648.0,3,41776,3,2,4,324
7943,526.0,3,40687,3,2,4,324
7944,456.0,2,111419,3,3,2,332
7945,496.0,3,105933,3,2,2,322
7946,497.0,4,103504,3,1,3,313
7947,656.0,4,36020,3,1,4,314
7948,603.0,3,45199,3,2,4,324
7949,405.0,2,109685,2,3,2,232
7950,592.0,1,114648,3,4,2,342
7951,648.0,2,114569,3,3,2,332
7952,405.0,3,40079,2,2,4,224
7953,462.0,1,35159,3,4,4,344
7954,680.0,2,107358,3,3,2,332
7955,380.0,3,102475,2,2,3,223
7956,548.0,2,118471,3,3,2,332
7957,626.0,3,35063,3,2,4,324
7958,525.0,4,105087,3,1,2,312
7959,570.0,2,43900,3,3,4,334
7960,474.0,2,42009,3,3,4,334
7961,690.0,3,104033,3,2,3,323
7962,393.0,1,104876,2,4,2,242
7963,531.0,2,36547,3,3,4,334
7964,411.0,1,103117,2,4,3,243
7965,562.0,2,104979,3,3,2,332
7966,493.0,3,115959,3,2,2,322
7967,705.0,4,115878,3,1,2,312
7968,664.0,3,104776,3,2,2,322
7969,670.0,3,43374,3,2,4,324
7970,467.0,1,47287,3,4,4,344
7971,644.0,2,108301,3,3,2,332
7972,617.0,3,109709,3,2,2,322
7973,409.0,2,49557,2,3,4,234
7974,593.0,2,109641,3,3,2,332
7975,719.0,1,116875,3,4,2,342
7976,661.0,3,104354,3,2,3,323
7977,463.0,4,115140,3,1,2,312
7978,715.0,2,104808,3,3,2,332
7979,722.0,2,37082,3,3,4,334
7980,496.0,2,37381,3,3,4,334
7981,419.0,2,40173,2,3,4,234
7982,371.0,2,43277,2,3,4,234
7983,567.0,1,35151,3,4,4,344
7984,565.0,2,106186,3,3,2,332
7985,725.0,3,113993,3,2,2,322
7986,522.0,3,104486,3,2,3,323
7987,651.0,4,101544,3,1,3,313
7988,486.0,4,49012,3,1,4,314
7989,665.0,1,115180,3,4,2,342
7990,409.0,4,45313,2,1,4,214
7991,437.0,2,106182,2,3,2,232
7992,604.0,3,46538,3,2,4,324
7993,563.0,1,101596,3,4,3,343
7994,711.0,4,101944,3,1,3,313
7995,566.0,1,116414,3,4,2,342
7996,545.0,2,38654,3,3,4,334
7997,713.0,4,39426,3,1,4,314
7998,716.0,3,114647,3,2,2,322
7999,541.0,4,100688,3,1,3,313
8000,383.0,3,48559,2,2,4,224
8001,419.0,2,114819,2,3,2,232
8002,461.0,2,112258,3,3,2,332
8003,399.0,4,106270,2,1,2,212
8004,413.0,2,110865,2,3,2,232
8005,385.0,4,116074,2,1,2,212
8006,599.0,3,113927,3,2,2,322
8007,502.0,4,101798,3,1,3,313
8008,420.0,4,103280,2,1,3,213
8009,634.0,1,48548,3,4,4,344
8010,704.0,2,117547,3,3,2,332
8011,712.0,3,37972,3,2,4,324
8012,596.0,1,107169,3,4,2,342
8013,407.0,2,116626,2,3,2,232
8014,493.0,1,110848,3,4,2,342
8015,602.0,2,107596,3,3,2,332
8016,599.0,4,100838,3,1,3,313
8017,421.0,1,109526,2,4,2,242
8018,537.0,1,41235,3,4,4,344
8019,705.0,4,115056,3,1,2,312
8020,504.0,1,36253,3,4,4,344
8021,495.0,2,111253,3,3,2,332
8022,501.0,3,46189,3,2,4,324
8023,394.0,4,42798,2,1,4,214
8024,372.0,2,116272,2,3,2,232
8025,400.0,3,112172,2,2,2,222
8026,591.0,3,44583,3,2,4,324
8027,690.0,1,39801,3,4,4,344
8028,553.0,1,42204,3,4,4,344
8029,601.0,4,48616,3,1,4,314
8030,464.0,4,112812,3,1,2,312
8031,491.0,4,108979,3,1,2,312
8032,465.0,2,49880,3,3,4,334
8033,400.0,1,103709,2,4,3,243
8034,688.0,4,111472,3,1,2,312
8035,639.0,1,108824,3,4,2,342
8036,713.0,3,104095,3,2,3,323
8037,425.0,1,100959,2,4,3,243
8038,696.0,4,119823,3,1,2,312
8039,429.0,1,105341,2,4,2,242
8040,593.0,3,41943,3,2,4,324
8041,625.0,4,101816,3,1,3,313
8042,553.0,2,105167,3,3,2,332
8043,486.0,4,115660,3,1,2,312
8044,375.0,1,118148,2,4,2,242
8045,723.0,1,119555,3,4,2,342
8046,539.0,1,105099,3,4,2,342
8047,612.0,3,45836,3,2,4,324
8048,599.0,2,36684,3,3,4,334
8049,603.0,1,102885,3,4,3,343
8050,613.0,2,118946,3,3,2,332
8051,691.0,3,116769,3,2,2,322
8052,548.0,2,46804,3,3,4,334
8053,429.0,2,47503,2,3,4,234
8054,482.0,1,48465,3,4,4,344
8055,554.0,4,110215,3,1,2,312
8056,597.0,4,106352,3,1,2,312
8057,374.0,1,35641,2,4,4,244
8058,392.0,1,117221,2,4,2,242
8059,625.0,4,101484,3,1,3,313
8060,503.0,4,115057,3,1,2,312
8061,598.0,1,103956,3,4,3,343
8062,662.0,1,116953,3,4,2,342
8063,456.0,2,49290,3,3,4,334
8064,711.0,3,108343,3,2,2,322
8065,485.0,2,112317,3,3,2,332
8066,378.0,1,108085,2,4,2,242
8067,394.0,4,49893,2,1,4,214
8068,603.0,4,49407,3,1,4,314
8069,398.0,4,102861,2,1,3,213
8070,723.0,2,36779,3,3,4,334
8071,529.0,3,42672,3,2,4,324
8072,657.0,3,109840,3,2,2,322
8073,673.0,1,107152,3,4,2,342
8074,512.0,2,37006,3,3,4,334
8075,566.0,1,114590,3,4,2,342
8076,604.0,1,110096,3,4,2,342
8077,573.0,4,110453,3,1,2,312
8078,588.0,3,45975,3,2,4,324
8079,531.0,3,111722,3,2,2,322
8080,477.0,3,111854,3,2,2,322
8081,719.0,1,112843,3,4,2,342
8082,521.0,1,41371,3,4,4,344
8083,616.0,2,36965,3,3,4,334
8084,670.0,4,102290,3,1,3,313
8085,694.0,2,39263,3,3,4,334
8086,638.0,4,104885,3,1,2,312
8087,503.0,2,101222,3,3,3,333
8088,497.0,1,47288,3,4,4,344
8089,539.0,2,117411,3,3,2,332
8090,680.0,4,108948,3,1,2,312
8091,500.0,4,101021,3,1,3,313
8092,536.0,2,45644,3,3,4,334
8093,587.0,3,100010,3,2,3,323
8094,517.0,1,112966,3,4,2,342
8095,650.0,1,111977,3,4,2,342
8096,527.0,4,119694,3,1,2,312
8097,540.0,1,37085,3,4,4,344
8098,614.0,1,102180,3,4,3,343
8099,511.0,1,47026,3,4,4,344
8100,477.0,2,110376,3,3,2,332
8101,645.0,1,48198,3,4,4,344
8102,501.0,3,109786,3,2,2,322
8103,703.0,3,45937,3,2,4,324
8104,544.0,1,49336,3,4,4,344
8105,576.0,1,42623,3,4,4,344
8106,436.0,4,110133,2,1,2,212
8107,392.0,3,48390,2,2,4,224
8108,418.0,1,111353,2,4,2,242
8109,705.0,2,111667,3,3,2,332
8110,377.0,2,114709,2,3,2,232
8111,639.0,1,112363,3,4,2,342
8112,413.0,1,119761,2,4,2,242
8113,534.0,1,109255,3,4,2,342
8114,650.0,1,48867,3,4,4,344
8115,505.0,2,119040,3,3,2,332
8116,495.0,4,116239,3,1,2,312
8117,626.0,1,118913,3,4,2,342
8118,541.0,3,48546,3,2,4,324
8119,704.0,4,111779,3,1,2,312
8120,450.0,3,103940,3,2,3,323
8121,531.0,2,100203,3,3,3,333
8122,523.0,1,37875,3,4,4,344
8123,626.0,2,103858,3,3,3,333
8124,382.0,1,110790,2,4,2,242
8125,566.0,3,105396,3,2,2,322
8126,400.0,4,114144,2,1,2,212
8127,647.0,2,101057,3,3,3,333
8128,373.0,4,112004,2,1,2,212
8129,542.0,2,43133,3,3,4,334
8130,599.0,2,38019,3,3,4,334
8131,484.0,1,48047,3,4,4,344
8132,609.0,2,104850,3,3,2,332
8133,717.0,1,111426,3,4,2,342
8134,384.0,2,109980,2,3,2,232
8135,652.0,3,112261,3,2,2,322
8136,469.0,2,103161,3,3,3,333
8137,697.0,1,42369,3,4,4,344
8138,410.0,2,101414,2,3,3,233
8139,681.0,1,115915,3,4,2,342
8140,724.0,1,110000,3,4,2,342
8141,516.0,3,41996,3,2,4,324
8142,480.0,4,103756,3,1,3,313
8143,540.0,4,48371,3,1,4,314
8144,685.0,1,100502,3,4,3,343
8145,473.0,2,35848,3,3,4,334
8146,534.0,2,39004,3,3,4,334
8147,665.0,3,46928,3,2,4,324
8148,416.0,4,113264,2,1,2,212
8149,704.0,1,115095,3,4,2,342
8150,400.0,2,115235,2,3,2,232
8151,479.0,2,118892,3,3,2,332
8152,411.0,2,49698,2,3,4,234
8153,621.0,1,39277,3,4,4,344
8154,629.0,1,112548,3,4,2,342
8155,624.0,2,107646,3,3,2,332
8156,475.0,3,105951,3,2,2,322
8157,671.0,2,109672,3,3,2,332
8158,623.0,2,114119,3,3,2,332
8159,369.0,2,100461,2,3,3,233
8160,655.0,3,108209,3,2,2,322
8161,506.0,4,103839,3,1,3,313
8162,454.0,3,48741,3,2,4,324
8163,431.0,2,114971,2,3,2,232
8164,713.0,1,40296,3,4,4,344
8165,622.0,3,45686,3,2,4,324
8166,451.0,3,112330,3,2,2,322
8167,477.0,4,119995,3,1,2,312
8168,378.0,3,114745,2,2,2,222
8169,394.0,1,39427,2,4,4,244
8170,672.0,1,111089,3,4,2,342
8171,536.0,4,112845,3,1,2,312
8172,504.0,2,112640,3,3,2,332
8173,382.0,3,112376,2,2,2,222
8174,515.0,1,45994,3,4,4,344
8175,663.0,3,115782,3,2,2,322
8176,421.0,2,101367,2,3,3,233
8177,647.0,2,116369,3,3,2,332
8178,407.0,4,109131,2,1,2,212
8179,570.0,4,106059,3,1,2,312
8180,498.0,2,107683,3,3,2,332
8181,583.0,2,104628,3,3,3,333
8182,412.0,4,111528,2,1,2,212
8183,670.0,4,115687,3,1,2,312
8184,632.0,4,113278,3,1,2,312
8185,411.0,2,42046,2,3,4,234
8186,506.0,1,116428,3,4,2,342
8187,434.0,4,48354,2,1,4,214
8188,387.0,1,47118,2,4,4,244
8189,513.0,4,35803,3,1,4,314
8190,623.0,1,116448,3,4,2,342
8191,687.0,1,100605,3,4,3,343
8192,532.0,1,42823,3,4,4,344
8193,621.0,1,118602,3,4,2,342
8194,521.0,2,100244,3,3,3,333
8195,601.0,2,116991,3,3,2,332
8196,706.0,3,107040,3,2,2,322
8197,412.0,1,107037,2,4,2,242
8198,430.0,4,111685,2,1,2,212
8199,383.0,3,45837,2,2,4,224
8200,492.0,1,101244,3,4,3,343
8201,671.0,4,35310,3,1,4,314
8202,400.0,3,108519,2,2,2,222
8203,589.0,2,41814,3,3,4,334
8204,415.0,1,107848,2,4,2,242
8205,513.0,1,49977,3,4,4,344
8206,606.0,4,43523,3,1,4,314
8207,668.0,4,117067,3,1,2,312
8208,600.0,1,105462,3,4,2,342
8209,660.0,4,106075,3,1,2,312
8210,461.0,4,108427,3,1,2,312
8211,526.0,1,116398,3,4,2,342
8212,586.0,4,114660,3,1,2,312
8213,607.0,4,39742,3,1,4,314
8214,656.0,3,102508,3,2,3,323
8215,419.0,3,41801,2,2,4,224
8216,698.0,4,116578,3,1,2,312
8217,586.0,3,114132,3,2,2,322
8218,462.0,2,113845,3,3,2,332
8219,449.0,4,116839,3,1,2,312
8220,632.0,1,112073,3,4,2,342
8221,388.0,4,102433,2,1,3,213
8222,649.0,2,113664,3,3,2,332
8223,612.0,4,118981,3,1,2,312
8224,568.0,3,113884,3,2,2,322
8225,577.0,4,111176,3,1,2,312
8226,659.0,3,118285,3,2,2,322
8227,591.0,3,48115,3,2,4,324
8228,705.0,1,103216,3,4,3,343
8229,719.0,3,118527,3,2,2,322
8230,685.0,3,41478,3,2,4,324
8231,452.0,2,105806,3,3,2,332
8232,386.0,4,119435,2,1,2,212
8233,648.0,1,103918,3,4,3,343
8234,565.0,3,44788,3,2,4,324
8235,568.0,2,38222,3,3,4,334
8236,719.0,3,117592,3,2,2,322
8237,656.0,2,102731,3,3,3,333
8238,654.0,3,101419,3,2,3,323
8239,669.0,2,104618,3,3,3,333
8240,648.0,1,41145,3,4,4,344
8241,713.0,2,109367,3,3,2,332
8242,492.0,3,115014,3,2,2,322
8243,584.0,2,101685,3,3,3,333
8244,696.0,1,48682,3,4,4,344
8245,400.0,2,109143,2,3,2,232
8246,410.0,4,108482,2,1,2,212
8247,413.0,3,112850,2,2,2,222
8248,632.0,4,102484,3,1,3,313
8249,563.0,4,114571,3,1,2,312
8250,648.0,4,48022,3,1,4,314
8251,394.0,3,46833,2,2,4,224
8252,554.0,1,107507,3,4,2,342
8253,639.0,1,102936,3,4,3,343
8254,627.0,3,110465,3,2,2,322
8255,659.0,4,39350,3,1,4,314
8256,541.0,3,41361,3,2,4,324
8257,480.0,1,46997,3,4,4,344
8258,668.0,2,115434,3,3,2,332
8259,440.0,2,108855,3,3,2,332
8260,638.0,1,44111,3,4,4,344
8261,482.0,2,116889,3,3,2,332
8262,435.0,2,103185,2,3,3,233
8263,585.0,2,39117,3,3,4,334
8264,632.0,1,105773,3,4,2,342
8265,590.0,2,112033,3,3,2,332
8266,504.0,3,115816,3,2,2,322
8267,573.0,2,39527,3,3,4,334
8268,602.0,1,112105,3,4,2,342
8269,559.0,4,109163,3,1,2,312
8270,697.0,4,45049,3,1,4,314
8271,383.0,1,101828,2,4,3,243
8272,712.0,2,45349,3,3,4,334
8273,546.0,4,116646,3,1,2,312
8274,419.0,4,48289,2,1,4,214
8275,445.0,4,107630,3,1,2,312
8276,412.0,3,113645,2,2,2,222
8277,525.0,4,45905,3,1,4,314
